WorkloadId,Status,Instance,Region,Mode,Created,Completed,QPU,Usage (seconds),User,Tags,Account
d52lpm3ht8fs739u6m8g,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:10:32.884Z,2025-12-19T14:10:44.832Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52lpivp3tbc73alm820,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:10:19.691Z,2025-12-19T14:10:31.841Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52lpdhsmlfc739e2ndg,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:09:58.432Z,2025-12-19T14:10:18.531Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52lp07p3tbc73alm7g0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:09:04.531Z,2025-12-19T14:09:57.120Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52lornp3tbc73alm7bg,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:08:46.063Z,2025-12-19T14:09:03.651Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52lolhsmlfc739e2mm0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:08:22.538Z,2025-12-19T14:08:45.123Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52loeonsj9s73b04jug,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:07:55.456Z,2025-12-19T14:08:21.389Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52lo9hsmlfc739e2ma0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:07:34.750Z,2025-12-19T14:07:54.420Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52lnp8nsj9s73b04j90,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:06:29.162Z,2025-12-19T14:07:33.734Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52lng1smlfc739e2lf0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:05:52.331Z,2025-12-19T14:06:28.104Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52lnbgnsj9s73b04iq0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:05:34.784Z,2025-12-19T14:05:51.171Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52llg7p3tbc73alm470,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:01:36.736Z,2025-12-19T14:05:33.029Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52lcsvp3tbc73alls80,canceled,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T13:43:15.637Z,2025-12-19T14:00:32.489Z,ibm_kingston,0,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
647254a4-1251-4197-8be5-4d313624324a,canceled,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,session,2025-12-01T15:57:27.686Z,2025-12-01T16:07:57.485Z,ibm_fez,484.0699,John Kerfoot,,d4f95db0515b47b7ba61dba8a424f873
c9869a2c-c51d-4d1a-b7aa-d425623e6682,canceled,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,session,2025-12-01T14:02:38.213Z,2025-12-01T15:56:03.922Z,ibm_kingston,0,John Kerfoot,,d4f95db0515b47b7ba61dba8a424f873
dae4b7a8-f358-4f13-b5d7-91ffff6c0b6c,canceled,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,session,2025-12-01T13:55:17.432Z,2025-12-01T13:55:48.188Z,ibm_kingston,29.943,John Kerfoot,,d4f95db0515b47b7ba61dba8a424f873
6605a238-6b69-4915-a365-d8241810d504,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,session,2025-11-21T13:38:10.082Z,2025-11-21T14:02:15.066Z,ibm_kingston,1303.5527,John Kerfoot,,d4f95db0515b47b7ba61dba8a424f873
69c477f6-5230-4c97-a31c-c0004618d214,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,session,2025-11-21T12:37:22.333Z,2025-11-21T13:32:12.822Z,ibm_kingston,3142.708,John Kerfoot,,d4f95db0515b47b7ba61dba8a424f873
956d60ef-4b0e-4ce9-b3df-8aa836d3fa29,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,session,2025-11-21T11:58:22.090Z,2025-11-21T12:36:03.124Z,ibm_kingston,2258.987,John Kerfoot,,d4f95db0515b47b7ba61dba8a424f873
67e976e0-1a62-4beb-a9c4-525388cd951d,canceled,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,session,2025-11-21T11:56:45.851Z,2025-11-21T11:56:57.330Z,ibm_kingston,0,John Kerfoot,,d4f95db0515b47b7ba61dba8a424f873
75ea5458-c1d4-4368-bf12-89bad19ba339,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,session,2025-11-21T11:55:58.899Z,2025-11-21T11:55:59.239Z,ibm_kingston,0,John Kerfoot,,d4f95db0515b47b7ba61dba8a424f873
